,Actual,Predicted,difference
540,12.0,110.325066,98.32506561279297
541,84.99999999999999,123.882484,38.88248443603517
542,0.0,36.170704,36.17070388793945
543,12.0,110.325066,98.32506561279297
544,62.0,111.201866,49.201866149902344
545,62.0,111.201866,49.201866149902344
546,62.0,111.201866,49.201866149902344
547,62.0,100.20691,38.2069091796875
548,62.0,111.201866,49.201866149902344
549,62.0,100.20691,38.2069091796875
550,62.0,111.201866,49.201866149902344
551,62.0,100.20691,38.2069091796875
552,62.0,111.201866,49.201866149902344
553,62.0,111.201866,49.201866149902344
554,62.0,111.201866,49.201866149902344
555,62.0,100.20691,38.2069091796875
556,62.0,111.201866,49.201866149902344
557,62.0,111.201866,49.201866149902344
558,62.0,111.201866,49.201866149902344
559,62.0,100.20691,38.2069091796875
560,62.0,100.20006,38.20005798339844
561,62.0,111.201866,49.201866149902344
562,62.0,100.20691,38.2069091796875
563,62.0,111.201866,49.201866149902344
564,62.0,111.201866,49.201866149902344
565,62.0,111.201866,49.201866149902344
566,59.99999999999999,97.68906,37.68905639648438
567,83.99999999999999,103.70226,19.702262878417983
568,62.0,111.201866,49.201866149902344
569,62.0,100.20691,38.2069091796875
570,62.0,100.20691,38.2069091796875
571,62.0,111.201866,49.201866149902344
572,0.0,95.7404,95.74040222167969
573,62.0,111.201866,49.201866149902344
574,75.99999999999999,123.151825,47.15182495117189
575,75.99999999999999,148.91449,72.91448974609376
576,75.99999999999999,151.36195,75.36195373535158
577,83.99999999999999,103.70226,19.702262878417983
578,0.0,89.39944,89.3994369506836
579,80.0,202.38889,122.38888549804688
580,0.0,63.32863,63.32862854003906
581,80.0,200.71121,120.71121215820312
582,0.0,138.09804,138.09803771972656
583,0.0,138.09804,138.09803771972656
584,89.99999999999999,145.70438,55.70437622070314
585,65.0,112.15907,47.15907287597656
586,80.0,167.11517,87.11517333984375
587,83.99999999999999,100.63083,16.63082885742189
588,62.0,111.38903,49.38903045654297
589,83.99999999999999,97.21607,13.216072082519545
590,62.0,100.34285,38.34284973144531
591,62.0,111.38903,49.38903045654297
592,74.99999999999999,130.30542,55.305419921875014
593,74.99999999999999,170.79271,95.79270935058595
594,74.99999999999999,137.90102,62.90101623535158
595,74.99999999999999,139.92189,64.92189025878908
596,0.0,93.65861,93.65860748291016
597,6.0,130.79062,124.79061889648438
598,6.0,130.79062,124.79061889648438
599,0.0,78.893585,78.89358520507812
600,62.0,100.34285,38.34284973144531
601,62.0,111.38903,49.38903045654297
602,62.0,111.38903,49.38903045654297
603,62.0,111.38903,49.38903045654297
604,62.0,111.38903,49.38903045654297
605,84.99999999999999,133.26141,48.261413574218764
606,74.99999999999999,131.9105,56.91050720214845
607,62.0,100.34285,38.34284973144531
608,62.0,111.38903,49.38903045654297
609,0.0,96.343636,96.34363555908203
610,62.0,100.34285,38.34284973144531
611,62.0,111.38903,49.38903045654297
612,62.0,111.38903,49.38903045654297
613,62.0,99.10977,37.109771728515625
614,62.0,100.34285,38.34284973144531
615,62.0,111.38903,49.38903045654297
616,62.0,111.38903,49.38903045654297
617,105.0,134.62743,29.627426147460938
618,74.99999999999999,134.73903,59.73902893066408
619,62.0,111.38903,49.38903045654297
620,62.0,111.38903,49.38903045654297
621,62.0,111.38903,49.38903045654297
622,62.0,111.38903,49.38903045654297
623,75.99999999999999,122.19583,46.19583129882814
624,62.0,100.34285,38.34284973144531
625,62.0,100.34285,38.34284973144531
626,62.0,111.38903,49.38903045654297
627,65.0,100.7231,35.72309875488281
628,65.0,100.7231,35.72309875488281
629,59.99999999999999,111.85161,51.851608276367195
630,65.0,100.7231,35.72309875488281
631,75.99999999999999,122.608376,46.60837554931642
632,65.0,115.44963,50.44963073730469
633,65.0,115.44963,50.44963073730469
634,59.99999999999999,131.73628,71.73628234863281
635,65.0,100.7231,35.72309875488281
636,65.0,115.44963,50.44963073730469
637,59.99999999999999,111.85161,51.851608276367195
638,65.0,100.7231,35.72309875488281
639,65.0,115.44963,50.44963073730469
640,65.0,115.44963,50.44963073730469
641,65.0,115.44963,50.44963073730469
642,65.0,100.7231,35.72309875488281
643,0.0,111.85161,111.85160827636719
644,60.999999999999986,104.55186,43.55185699462892
645,65.0,115.44963,50.44963073730469
646,65.0,115.44963,50.44963073730469
647,89.99999999999999,149.39168,59.39167785644533
648,65.0,115.44963,50.44963073730469
649,59.99999999999999,111.85161,51.851608276367195
650,89.99999999999999,100.56827,10.56826782226564
651,65.0,115.44963,50.44963073730469
652,65.0,100.7231,35.72309875488281
653,65.99999999999999,118.01986,52.01985931396486
654,65.0,115.44963,50.44963073730469
655,65.0,115.44963,50.44963073730469
656,75.99999999999999,128.55078,52.550781250000014
657,65.0,100.7231,35.72309875488281
658,65.0,115.44963,50.44963073730469
